iter	RMSE
295	1.009978501
296	1.0098451
297	1.009644414
298	1.009399064
299	1.009200531
300	1.009009383
301	1.008808128
302	1.008618191
303	1.008485144
304	1.008353034
305	1.008122884
306	1.007991265
307	1.007860273
308	1.007729896
309	1.007600139
310	1.006527253
311	1.006388516
312	1.006259347
313	1.006060608
314	1.005925889
315	1.005797988
316	1.00561559
317	1.005488186
318	1.005308944
319	1.004204451
320	1.004077641
321	1.003951602
322	1.003369737
323	1.003029569
324	1.002903818
325	1.002778444
326	1.002653645
327	1.002529075
328	1.002405095
329	1.00218416
330	1.002060848
331	1.00193814
332	1.001333348
333	1.001210972
334	1.001089128
335	1.000967594
336	1.000846569
337	1.00061411
338	1.00049344
339	1.000373212
340	1.000253633
341	1.000037203
342	0.9988996746
343	0.9986824709
344	0.9985025004
345	0.9983832541
346	0.9982647293
347	0.9981465767
348	0.9980287002
349	0.9971294206
350	0.996951956
351	0.9968340293
352	0.9966583795
353	0.9964880189
354	0.9963214522
355	0.996203935
356	0.9960832526
357	0.9959667197
358	0.9958506685
359	0.9951216224
360	0.9950062535
361	0.9948913107
362	0.9947766737
363	0.9946623589
364	0.9945483222
365	0.994434537
366	0.9943211426
367	0.9934179137
368	0.9933046539
369	0.9931920599
370	0.9930799433
371	0.9929683482
372	0.9928570186
373	0.9927461851
374	0.9926356967
375	0.9925254997
376	0.9924168404
377	0.9923070885
378	0.9920762724
379	0.9906971325
380	0.9905890896
381	0.9903663988
382	0.9902573169
383	0.9901485776
384	0.9895134536
385	0.9886743825
386	0.9885658994
387	0.9884608836
388	0.9883536214
389	0.9882482745
390	0.9880539178
391	0.987947171
392	0.9878422409
393	0.9877359563
394	0.9876301886
395	0.9875246686
396	0.9874060842
397	0.9873009512
398	0.9871980288
399	0.9870345772
400	0.9868130494
401	0.9867085274
402	0.9866042913
403	0.9865003803
404	0.9863967376
405	0.9862933658
406	0.9861900976
407	0.9860295292
408	0.9859282587
409	0.9852650458
410	0.9851643295
411	0.9850619846
412	0.9849598966
413	0.984858112
414	0.9847566265
415	0.9846575826
416	0.9845566329
417	0.9844559191
418	0.9836742118
419	0.9835164943
420	0.9834158198
421	0.9833156882
422	0.9832158523
423	0.9830266178
424	0.9829290989
425	0.9821761211
426	0.9820761309
427	0.9819767412
428	0.9818799599
429	0.9817812014
430	0.9816258711
431	0.9815273859
432	0.981362669
433	0.9801600114
434	0.9794495937
435	0.9792609256
436	0.9791623164
437	0.9790640382
438	0.9789661776
439	0.9788162385
440	0.9787211594
441	0.9785700995
442	0.9784729274
443	0.9783760184
444	0.9781634732
445	0.9780668204
446	0.9779727613
447	0.9778767263
448	0.9777810921
449	0.9776324901
450	0.9775370397
451	0.9774417882
452	0.9768565068
453	0.9767636398
454	0.9765821796
455	0.9764870322
456	0.9762691752
457	0.9760245348
458	0.9759296519
459	0.9758351737
460	0.9757410795
461	0.9756471096
462	0.9755533331
463	0.9753868307
464	0.9752400042
465	0.9751463792
466	0.9750530387
467	0.9748897801
468	0.9747991538
469	0.9747063928
470	0.9735354282
471	0.9734451382
472	0.9732687815
473	0.9731762327
474	0.9730839019
475	0.9729940629
476	0.9729021004
477	0.9727584342
478	0.972566647
479	0.9724750277
480	0.9723836939
481	0.9722950662
482	0.9722040913
483	0.9721133279
484	0.972022858
485	0.9719326034
486	0.9718424754
487	0.971754976
488	0.9716651828
489	0.9706244091
490	0.9705347061
491	0.970392819
492	0.9703033763
493	0.9701546256
494	0.969077092
495	0.968987628
496	0.968848665
497	0.9686850277
498	0.9685960331
499	0.9678673016
500	0.9677784062
501	0.967689749
502	0.967597273
503	0.9675091034
504	0.9674176687
505	0.9673299641
506	0.9672396651
507	0.9671501426
508	0.9670613949
509	0.9669744726
510	0.9668141568
511	0.9667273333
512	0.9666408219
513	0.966505217
514	0.9664176399
515	0.9663314657
516	0.9662454676
517	0.9661589759
518	0.9660732648
519	0.9659878421
520	0.9658536041
521	0.9657202945
522	0.9656349588
523	0.9655497885
524	0.965464812
525	0.9652893651
526	0.9650916112
527	0.9649590879
528	0.9644464767
529	0.9635455604
530	0.9633829155
531	0.9632197924
532	0.9630857372
533	0.9629261192
534	0.9628409446
535	0.962709776
536	0.9626250051
537	0.9625404902
538	0.9618964422
539	0.9618117811
540	0.9617274517
541	0.9616434092
542	0.9615594735
543	0.9614757132
544	0.9613922054
545	0.9613088576
546	0.9612257573
547	0.9611428304
548	0.9610600414
549	0.9609772869
550	0.9608480971
551	0.9607656117
552	0.9606833163
553	0.9606011735
554	0.9599187986
555	0.9598364722
556	0.9597545412
557	0.9596728154
558	0.9595912245
559	0.9595098183
560	0.9592665107
561	0.959139314
562	0.9590579666
563	0.9589768491
564	0.9587699419
565	0.9586890411
566	0.9586083042
567	0.9585276362
568	0.9584012193
569	0.9575114261
570	0.957430794
571	0.9573521482
572	0.9572718958
573	0.9571917254
574	0.9570661437
575	0.956986118
576	0.9562071649
577	0.9560530266
578	0.9559729466
579	0.9558931012
580	0.9549114594
581	0.9547822563
582	0.9547023618
583	0.9545238496
584	0.9544443458
585	0.9543651057
586	0.9542860717
587	0.9542072661
588	0.9541286188
589	0.9540500528
590	0.9539716409
591	0.953826398
592	0.9537482358
593	0.9536700976
594	0.9535499986
595	0.9534720332
596	0.9533019958
597	0.9530781107
598	0.953000235
599	0.9529224118
600	0.9528013092
601	0.9526193718
602	0.9525416159
603	0.9518967655
604	0.9518190328
605	0.9517414743
606	0.9516641043
607	0.9515440082
608	0.9514668794
609	0.9513898709
610	0.9513130485
611	0.9512363633
612	0.9511598493
613	0.9510834179
614	0.9506863811
615	0.9506099759
616	0.9505338194
617	0.9499998347
618	0.9498804237
619	0.9498040648
620	0.9497280022
621	0.9496520724
622	0.9495087361
623	0.9487682769
624	0.9486919754
625	0.9486161433
626	0.9485404688
627	0.948422146
628	0.9483466125
629	0.9482711859
630	0.9481959948
631	0.9481209556
632	0.9479895095
633	0.947914623
634	0.947839972
635	0.9477653941
636	0.9476909374
637	0.9476165963
638	0.9475027645
639	0.9474285013
640	0.9473544314
641	0.9472804743
642	0.9467621601
643	0.946688248
644	0.9465754399
645	0.9464227083
646	0.9463489504
647	0.9462131145
648	0.9461394847
649	0.9460659195
650	0.9459924126
651	0.9457695921
652	0.9456961434
653	0.9455148199
654	0.9449721124
655	0.9448986235
656	0.9448254867
657	0.9447526038
658	0.944637665
659	0.9445234322
660	0.9444504977
661	0.9440022937
662	0.943929335
663	0.9438565967
664	0.9437840464
665	0.9437116436
666	0.9436393594
667	0.9429118454
668	0.942839593
669	0.9427132028
670	0.9426412136
671	0.9425693994
672	0.942432643
673	0.9423608812
674	0.9422356346
675	0.9421232628
676	0.9420515002
677	0.9419798712
678	0.9419083096
679	0.9418369089
680	0.9415607722
681	0.9414506532
682	0.9413793294
683	0.941308109
684	0.9412370324
685	0.9411660751
686	0.9410952648
687	0.9409850062
688	0.9408543149
689	0.9407836257
690	0.9407129992
691	0.9405541335
692	0.9404836444
693	0.9404133387
694	0.9403431484
695	0.9402743248
696	0.9402043295
697	0.9401345293
698	0.9400252161
699	0.939955533
700	0.9398825706
701	0.9398130301
702	0.9397407473
703	0.9396690752
704	0.9395979666
705	0.9395273898
706	0.9394582591
707	0.9393883426
708	0.9393194206
709	0.939250071
710	0.9391813256
711	0.939072455
712	0.9390038018
713	0.9388690618
714	0.9387609629
715	0.9386250507
716	0.9385178253
717	0.9384492202
718	0.9383807455
719	0.9383123157
720	0.938245351
721	0.938139569
722	0.9380713542
723	0.9380032095
724	0.9378497539
725	0.9377817316
726	0.9366745006
727	0.936605945
728	0.9364040121
729	0.9362976393
730	0.9362295827
731	0.9356453611
732	0.9355180418
733	0.9354498616
734	0.9353820507
735	0.9347633697
736	0.9346955991
737	0.9346295701
738	0.9340278991
739	0.9339601347
740	0.9338570968
741	0.9337898265
742	0.9337226693
743	0.9335698063
744	0.9334642498
745	0.9333972012
746	0.933330239
747	0.9332633744
748	0.9331965819
749	0.9331298539
750	0.9330631879
751	0.9329965941
752	0.9328926997
753	0.9328262042
754	0.93275981
755	0.9320983862
756	0.932031784
757	0.9314220183
758	0.931355452
759	0.9312892149
760	0.93122314
761	0.9304830503
762	0.930379337
763	0.9301642432
764	0.9300981025
765	0.9300321122
766	0.9299678081
767	0.9299021069
768	0.9295449848
769	0.9294452533
770	0.9293795447
771	0.9293139588
772	0.9291872383
773	0.9291216826
774	0.9290562446
775	0.9289909343
776	0.92892583
777	0.9288606942
778	0.9287584951
779	0.9286552277
780	0.9285901581
781	0.9285252336
782	0.9284603239
783	0.9283584163
784	0.928293557
785	0.9282287791
786	0.9281284247
787	0.9280243267
788	0.9278694102
789	0.9277712001
790	0.9276742116
791	0.9276094544
792	0.9275448212
793	0.927158901
794	0.9270942315
795	0.927029743
796	0.9269653761
797	0.9269027698
798	0.9268385291
799	0.9267744439
800	0.9266520885
801	0.9262477938
802	0.9261475119
803	0.9259391569
804	0.9258748738
805	0.9257795157
806	0.9253945849
807	0.9253305936
808	0.9246990283
809	0.924577034
810	0.9240974443
811	0.9240331704
812	0.9239692628
813	0.923905429
814	0.92384166
815	0.9237457989
816	0.9236821416
817	0.9229551291
818	0.9228911687
819	0.9228274896
820	0.9227639331
821	0.9221593422
822	0.9220957196
823	0.922032367
824	0.9219691281
825	0.9219059375
826	0.9218428373
827	0.9217798266
828	0.9217168776
829	0.9216540262
830	0.9215912516
831	0.9210041708
832	0.9208673392
833	0.920804508
834	0.9204135286
835	0.9203523295
836	0.9202896379
837	0.9202271558
838	0.919772912
839	0.9197103594
840	0.9196480857
841	0.9188318718
842	0.9187694092
843	0.9186721189
844	0.9186099344
845	0.9185478096
846	0.9184857454
847	0.9180198025
848	0.9179575653
849	0.9178955809
850	0.9178336899
851	0.9177719321
852	0.9176685555
853	0.9176068885
854	0.9175452946
855	0.9174527547
856	0.9173912449
857	0.9172735154
858	0.9171781004
859	0.9171166696
860	0.9170553136
861	0.9169940411
862	0.9169328562
863	0.9168717675
864	0.9167791871
865	0.9167181287
866	0.9166571719
867	0.9161087209
868	0.9160476131
869	0.9159866627
870	0.9158658992
871	0.9158050411
872	0.9157443383
873	0.9156804851
874	0.9156199504
875	0.9155595045
876	0.9154991021
877	0.9154069738
878	0.9153466703
879	0.9152226058
880	0.9151635741
881	0.9151033775
882	0.9150097529
883	0.9149495659
884	0.9148894733
885	0.9148293974
886	0.9147693993
887	0.9147094516
888	0.9146496086
889	0.9145898753
890	0.9145302091
891	0.914472262
892	0.9143571134
893	0.9142975382
894	0.9142380348
895	0.9141786059
896	0.9140855029
897	0.9140261349
898	0.9138269714
899	0.9137675773
900	0.9136771442
901	0.9136178494
902	0.9135585894
903	0.9134993727
904	0.9134402431
905	0.9133811472
906	0.9133221045
907	0.9132631962
908	0.9131427261
909	0.9130839164
910	0.9130251645
911	0.9129664864
912	0.912909208
913	0.9128024898
914	0.9120708458
915	0.9119806873
916	0.9119218037
917	0.9118632012
918	0.9118046739
919	0.9117461697
920	0.9109871459
921	0.9109284207
922	0.9108706756
923	0.9107262006
924	0.9106678197
925	0.9106094644
926	0.9105511804
927	0.9104929471
928	0.9104347597
929	0.9103766217
930	0.9102767322
931	0.9102186515
932	0.9101606526
933	0.9101027158
934	0.9100130813
935	0.9099552414
936	0.9098974087
937	0.9094458
938	0.9093333763
939	0.9092754078
940	0.9092176683
941	0.9091599535
942	0.9091023624
943	0.9090448057
944	0.9089872766
945	0.9082077314
946	0.9081500713
947	0.9080599098
948	0.9080024684
949	0.9079452632
950	0.907887955
951	0.9077968796
952	0.9077396094
953	0.9076496707
954	0.9075897686
955	0.9075304335
956	0.9074681377
957	0.9074070011
958	0.9073490266
959	0.9072608586
960	0.9072016495
961	0.9070949766
962	0.9070355665
963	0.9069769037
964	0.9069190662
965	0.9068615978
966	0.90677673
967	0.9060612665
968	0.9060043086
969	0.9059470909
970	0.9058915583
971	0.905834936
972	0.9057784211
973	0.9057219442
974	0.9053282578
975	0.9048092412
976	0.904475176
977	0.9044185349
978	0.9043620869
979	0.9043057569
980	0.9042494265
981	0.9041421667
982	0.9040859003
983	0.9039930255
984	0.9039368305
985	0.9035179434
986	0.9029837532
987	0.9029274386
988	0.9028013118
989	0.9027451588
990	0.9026906096
991	0.9026345499
992	0.9025786109
993	0.9024907912
994	0.9024349067
995	0.9023791182
996	0.9022930595
997	0.9020739958
998	0.9020181524
999	0.9019623497
